Position	Coverage
15166	214771
15167	213713
15168	211979
15169	202554
15170	195692
15171	193631
15172	193542
15173	188600
15174	191580
15175	193657
15176	203634
15177	206302
15178	209486
15179	213087
15180	213291
15181	213361
15182	211977
15183	214381
15184	218486
15185	221505
15186	222193
15187	221931
15188	217295
15189	210977
15190	211802
15191	218366
15192	222405
15193	218132
15194	216970
15195	215439
15196	216530
15197	205747
15198	205844
15199	199946
15200	200412
15201	196037
15202	194756
15203	198353
15204	191502
15205	189818
15206	191507
15207	199592
15208	208503
15209	207896
15210	205771
15211	205968
15212	204095
15213	204340
15214	201874
15215	198199
15216	194367
15217	185137
15218	189179
15219	196031
15220	199481
15221	192188
15222	188444
15223	180491
15224	188034
15225	193478
15226	193801
15227	191401
15228	185536
15229	187867
15230	189753
15231	191765
15232	192425
15233	190327
15234	188824
15235	187981
15236	188081
15237	186970
15238	190434
15239	190507
15240	189036
15241	184983
15242	178111
15243	176125
15244	175224
15245	174412
15246	173619
15247	175420
15248	176083
15249	180844
15250	179807
15251	183366
15252	185821
15253	187510
15254	189477
15255	189417
15256	188543
15257	184544
15258	182705
15259	183541
15260	183419
15261	179959
15262	176421
15263	176312
15264	178268
15265	177407
15266	178595
15267	171392
15268	171555
15269	172129
15270	176870
15271	179011
15272	178731
15273	173749
15274	173818
15275	170188
15276	171383
15277	170569
15278	173629
15279	173379
15280	174926
15281	175049
15282	181132
15283	177969
15284	174184
15285	167837
15286	171622
15287	177213
15288	184637
15289	184175
15290	182606
15291	177776
15292	178488
15293	181357
15294	184605
15295	182513
15296	181806
15297	178647
15298	179522
15299	181343
15300	180844
15301	173803
15302	160542
15303	158626
15304	163256
15305	171566
15306	176391
15307	176808
15308	177772
15309	179880
15310	179601
15311	178141
15312	177442
15313	175110
15314	174289
15315	170007
15316	167221
15317	158786
15318	154102
15319	155504
15320	163691
15321	169886
15322	168082
15323	166301
15324	166032
15325	164084
15326	163268
15327	160916
15328	162714
15329	161004
15330	162139
15331	162944
15332	159430
15333	158967
15334	150100
15335	151996
15336	150271
15337	151742
15338	153319
15339	161884
15340	167885
15341	166399
15342	161512
15343	163677
15344	164886
15345	165324
15346	162688
15347	155484
15348	157121
15349	155781
15350	158777
15351	158127
15352	154426
15353	156070
15354	156820
15355	159254
15356	155816
15357	152041
15358	140054
15359	143924
15360	150035
15361	165051
15362	160930
15363	158695
15364	160641
15365	156124
15366	151346
15367	144089
15368	143463
15369	143217
15370	146427
15371	150298
15372	156970
15373	157013
15374	151245
15375	147689
15376	145443
15377	148390
15378	149669
15379	151410
15380	147991
15381	143003
15382	142634
15383	142862
15384	139607
15385	138884
15386	141365
15387	148704
15388	150350
15389	141809
15390	142127
15391	137291
15392	143232
15393	145100
15394	149138
15395	151216
15396	150410
15397	147116
15398	147091
15399	144457
15400	144104
15401	138191
15402	132633
15403	133910
15404	139925
15405	137682
15406	136905
15407	132895
15408	134243
15409	123543
15410	122136
15411	125907
15412	136130
15413	141177
15414	136611
15415	135859
15416	135490
15417	139312
15418	136065
15419	135693
15420	134603
15421	134310
15422	133274
15423	131654
15424	134933
15425	135857
15426	137116
15427	106644
15428	99958
15429	99248
15430	117467
15431	114682
15432	105898
15433	106889
15434	111839
15435	119101
15436	117036
15437	109516
15438	103630
15439	101096
15440	109093
15441	118076
15442	118002
15443	117394
15444	119723
15445	118784
15446	119641
15447	113646
15448	117562
15449	117050
15450	111633
15451	107446
15452	106008
15453	114155
15454	113770
15455	113976
15456	108943
15457	113454
15458	104678
15459	105302
15460	104130
15461	112974
15462	115971
15463	112348
15464	111881
15465	110487
15466	112541
15467	112348
15468	114651
15469	117073
15470	121741
15471	122407
15472	119678
15473	115985
15474	115887
15475	113847
15476	116926
15477	116948
15478	120988
15479	120215
15480	116773
15481	118670
15482	116869
15483	118949
15484	113025
15485	111679
15486	112842
15487	111906
15488	106500
15489	102724
15490	104155
15491	110728
15492	110516
15493	113363
15494	112227
15495	118618
15496	111283
15497	105669
15498	102311
15499	106220
15500	102796
15501	101339
15502	99630
15503	107746
15504	112654
15505	113562
15506	111824
15507	109674
15508	115830
15509	119927
15510	121508
15511	122915
15512	125783
15513	127349
15514	123968
15515	117020
15516	112069
15517	113572
15518	118426
15519	124708
15520	120515
15521	113747
15522	113705
15523	115248
15524	112850
15525	110313
15526	107996
15527	111822
15528	115524
15529	120001
15530	127998
15531	134268
15532	133078
15533	129191
15534	126564
15535	126299
15536	123147
15537	119610
15538	118160
15539	119870
15540	123386
15541	124086
15542	122294
15543	119822
15544	122957
15545	125497
15546	132599
15547	132641
15548	130566
15549	131092
15550	133746
15551	132385
15552	126323
15553	120295
15554	118479
15555	121689
15556	123114
15557	129483
15558	132859
15559	136755
15560	135083
15561	139229
15562	140529
15563	145050
15564	147855
15565	148989
15566	151946
15567	146951
15568	145237
15569	145951
15570	151680
15571	153807
15572	152245
15573	148842
15574	141689
15575	136151
15576	134306
15577	140652
15578	147176
15579	152022
15580	152802
15581	152323
15582	155083
15583	155655
15584	156392
15585	156613
15586	153417
15587	160356
15588	154725
15589	159800
15590	153009
15591	148951
15592	149419
15593	150237
15594	159407
15595	155221
15596	156303
15597	151622
15598	153986
15599	156113
15600	163528
15601	170775
15602	173602
15603	171152
15604	174789
15605	176652
15606	174777
15607	170157
15608	174504
15609	179765
15610	179999
15611	173173
15612	168718
15613	167188
15614	167956
15615	167164
15616	170255
15617	171793
15618	153122
15619	155502
15620	158367
15621	186696
15622	184211
15623	176365
15624	170360
15625	170460
15626	177716
15627	183504
15628	185901
15629	186150
15630	186856
15631	185643
15632	186299
15633	186861
15634	190847
15635	181636
15636	181054
15637	181112
15638	186669
15639	181681
15640	181625
15641	183100
15642	187562
15643	189279
15644	187719
15645	181889
15646	181148
15647	183169
15648	191390
15649	185994
15650	182613
15651	182885
15652	189722
15653	192536
15654	192250
15655	191285
15656	189448
15657	182881
15658	180483
15659	176766
15660	180146
15661	180933
15662	188020
15663	181964
15664	182173
15665	183357
15666	183429
15667	185309
15668	185101
15669	192968
15670	194552
15671	194607
15672	193433
15673	193613
15674	184835
15675	185450
15676	187144
15677	193953
15678	191422
15679	188866
15680	189775
15681	191045
15682	192030
15683	192632
15684	193158
15685	193889
15686	182397
15687	179120
15688	179331
15689	188312
15690	194142
15691	193705
15692	192219
15693	190337
15694	189715
15695	189038
15696	189686
15697	188379
15698	181709
15699	175600
15700	169986
15701	175743
15702	180052
15703	186007
15704	187856
15705	189625
15706	191586
15707	184552
15708	175147
15709	173852
15710	176465
15711	183413
15712	183649
15713	178966
15714	180238
15715	176119
15716	178482
15717	180071
15718	186621
15719	185491
15720	184218
15721	184089
15722	180919
15723	171965
15724	167565
15725	168724
15726	171584
15727	171766
15728	172962
15729	177302
15730	172649
15731	162968
15732	160213
15733	160684
15734	165026
15735	168594
15736	181468
15737	179264
15738	172310
15739	172413
15740	173883
15741	171021
15742	169929
15743	172110
15744	178745
15745	181993
15746	181744
15747	183710
15748	177752
15749	179505
15750	178586
15751	179542
15752	170142
15753	163225
15754	167182
15755	171821
15756	177547
15757	172813
15758	171963
15759	169654
15760	171293
15761	171092
15762	175238
15763	174006
15764	171619
15765	166841
15766	168992
15767	173554
15768	171305
15769	164381
15770	162483
15771	168966
15772	173261
15773	175440
15774	172852
15775	175798
15776	166313
15777	157891
15778	157514
15779	158470
15780	158956
15781	147045
15782	144402
15783	144666
15784	154100
15785	162748
15786	164776
15787	162387
15788	152462
15789	148573
15790	150134
15791	158682
15792	158379
15793	158580
15794	159073
15795	163627
15796	161263
15797	155463
15798	150103
15799	151184
15800	155254
15801	160439
15802	157724
15803	157403
15804	157306
15805	152114
15806	149137
15807	141117
15808	143617
15809	138511
15810	141765
15811	140738
15812	147810
15813	147131
15814	146472
15815	145397
15816	147280
15817	152034
15818	146347
15819	141882
15820	139964
15821	141524
15822	143608
15823	140804
15824	140752
15825	139332
15826	136472
15827	134966
15828	131124
15829	132949
15830	133621
15831	122279
15832	117778
15833	117717
15834	125859
15835	132463
15836	129859
15837	118443
15838	112863
15839	113832
15840	122316
15841	131210
15842	129676
15843	123842
15844	113548
15845	110273
15846	112295
15847	118566
15848	114678
15849	108305
15850	109052
15851	113990
15852	105347
15853	104308
15854	94681
15855	91355
15856	84819
15857	87719
15858	96554
15859	104464
15860	103180
15861	103420
15862	101673
15863	102046
15864	101778
15865	104264
15866	101215
15867	98987
15868	99410
15869	102124
15870	104733
15871	103180
15872	103206
15873	99734
15874	93936
15875	91759
15876	91302
15877	95982
15878	97072
15879	99013
15880	96488
15881	89442
15882	84205
15883	76208
15884	69063
15885	32336
15886	24806
15887	24489
15888	24407
15889	23289
15890	23145
15891	23541
15892	24925
15893	25404
15894	25691
15895	25706
15896	25257
15897	25301
15898	25339
15899	26356
15900	26673
15901	26698
15902	26220
15903	25080
15904	24843
15905	25229
15906	26113
15907	25828
15908	25021
15909	24598
15910	24008
15911	23082
15912	22882
15913	22921
15914	22903
15915	21921
15916	21143
15917	21653
15918	22122
15919	22487
15920	22214
15921	22055
15922	21830
15923	20607
15924	19766
15925	19584
15926	20392
15927	20578
15928	20404
15929	19897
15930	19172
15931	19107
15932	19511
15933	20017
15934	20171
15935	20075
15936	19336
15937	17332
15938	15585
15939	15333
15940	15736
15941	15663
15942	15359
15943	14762
15944	13850
15945	13743
15946	13806
15947	14487
15948	14105
15949	13369
15950	13183
15951	13350
15952	13929
15953	14191
15954	14151
15955	13684
15956	13606
15957	13873
15958	13955
15959	14043
15960	13608
15961	13935
15962	14042
15963	14507
15964	15209
15965	15489
15966	15014
15967	16376
15968	16252
15969	18993
15970	19720
15971	20623
15972	20555
15973	20082
15974	19559
15975	19614
15976	19242
15977	19858
15978	19487
15979	19814
15980	19506
15981	19936
15982	20560
15983	21368
15984	21676
15985	20942
15986	20500
15987	20184
15988	20152
15989	20395
15990	20658
15991	21262
15992	22084
15993	21789
15994	20896
15995	20350
15996	21038
15997	22100
15998	23125
15999	22249
16000	21698
16001	21566
16002	22500
16003	22447
16004	22819
16005	22876
16006	23326
16007	23088
16008	23092
16009	23414
16010	23576
16011	23377
16012	22838
16013	21983
16014	22142
16015	22446
16016	23011
16017	22878
16018	21823
16019	22078
16020	21788
16021	22981
16022	22703
16023	23002
16024	22757
16025	22631
16026	23074
16027	23153
16028	23662
16029	23267
16030	22944
16031	22688
16032	22945
16033	22328
16034	21931
16035	21623
16036	21683
16037	21955
16038	22463
16039	23504
16040	24292
16041	24564
16042	25269
16043	25081
16044	25228
16045	25328
16046	25557
16047	25023
16048	24657
16049	24153
16050	24578
16051	24596
16052	24846
16053	24860
16054	25036
16055	24743
16056	24921
16057	25371
16058	25795
16059	25645
16060	25459
16061	25800
16062	26055
16063	26480
16064	26214
16065	24497
16066	24104
16067	24088
16068	25793
16069	26033
16070	25854
16071	25551
16072	25902
16073	25866
16074	25997
16075	25945
16076	26336
16077	26103
16078	26143
16079	25991
16080	25509
16081	25061
16082	25067
16083	24426
16084	24152
16085	23529
16086	24432
16087	24724
16088	24636
16089	24526
16090	24674
16091	24644
16092	24771
16093	25130
16094	25273
16095	24948
16096	24666
16097	24822
16098	25061
16099	25252
16100	25076
16101	25302
16102	25397
16103	25513
16104	25690
16105	25404
16106	24839
16107	24736
16108	24557
16109	23765
16110	23481
16111	23814
16112	25009
16113	25203
16114	24999
16115	25505
16116	25279
16117	25356
16118	24478
16119	24225
16120	24334
16121	24438
16122	24676
16123	24963
16124	24695
16125	24691
16126	24233
16127	24288
16128	23938
16129	23624
16130	23524
16131	23607
16132	23504
16133	23585
16134	23760
16135	24414
16136	24730
16137	24881
16138	24187
16139	23923
16140	23753
16141	23864
16142	23841
16143	24082
16144	23829
16145	22469
16146	22131
16147	22283
16148	23333
16149	23373
16150	23413
16151	23781
16152	24096
16153	24325
